"identifier","voertuigen","jaar","maand","wegcategorie","naam","stad"
"3357005179","53210.0","2016","3","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","54948.0","2016","4","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","54186.0","2016","5","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","54381.0","2016","6","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","55119.0","2016","7","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","58096.0","2016","8","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","53112.0","2016","9","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52665.0","2016","10","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","51042.0","2016","11","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","49463.0","2017","1","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52180.0","2017","2","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52754.0","2017","3","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","54100.0","2017","4","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52457.0","2017","5","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","48498.0","2017","6","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52902.0","2017","7","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","55748.0","2017","8","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52553.0","2017","9","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","51943.0","2017","10","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","48720.0","2017","11","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","48908.0","2018","1","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","48394.0","2018","2","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","49321.0","2018","3","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","50635.0","2018","4","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","49270.0","2018","5","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","50269.0","2018","6","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","52511.0","2018","7","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","54327.0","2018","8","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","51227.0","2018","9","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","50516.0","2018","10","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"3357005179","49355.0","2018","11","10","van Kruibeke tot Zwijndrecht richting Antwerpen","Gent"
"4113003739","57250.0","2010","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","60633.0","2010","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66907.0","2010","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64673.0","2010","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65492.0","2010","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69494.0","2010","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","60917.0","2010","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65661.0","2010","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68644.0","2010","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68062.0","2010","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","63459.0","2010","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","60955.0","2011","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66958.0","2011","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68080.0","2011","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65672.0","2011","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69249.0","2011","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64720.0","2011","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","59218.0","2011","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69815.0","2011","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","61781.0","2012","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","63066.0","2012","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68196.0","2012","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64563.0","2012","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66240.0","2012","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68254.0","2012","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","61727.0","2012","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64701.0","2012","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67950.0","2012","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","70057.0","2012","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67089.0","2012","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","60500.0","2013","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64726.0","2013","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65493.0","2013","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66787.0","2013","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67126.0","2013","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68462.0","2013","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","63567.0","2013","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65164.0","2013","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","68121.0","2013","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","70482.0","2013","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66006.0","2013","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64128.0","2014","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67420.0","2014","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66279.0","2014","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67956.0","2014","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67352.0","2014","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67634.0","2014","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","61991.0","2014","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","63920.0","2014","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","70720.0","2014","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71663.0","2014","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67066.0","2014","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","63854.0","2015","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67733.0","2015","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","70302.0","2015","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69094.0","2015","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67819.0","2015","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","72641.0","2015","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","60101.0","2015","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","62688.0","2015","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71640.0","2015","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","73402.0","2015","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67718.0","2015","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65165.0","2016","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69693.0","2016","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69485.0","2016","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","70833.0","2016","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","70413.0","2016","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","72079.0","2016","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","61891.0","2016","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","62598.0","2016","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","72156.0","2016","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71839.0","2016","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69338.0","2016","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","65231.0","2017","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69865.0","2017","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","72387.0","2017","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69181.0","2017","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71166.0","2017","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71209.0","2017","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","64075.0","2017","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67978.0","2017","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71778.0","2017","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","73033.0","2017","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69777.0","2017","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","67213.0","2018","1","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69364.0","2018","2","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71285.0","2018","3","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69336.0","2018","4","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71166.0","2018","5","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","72975.0","2018","6","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","66685.0","2018","7","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69525.0","2018","8","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","71537.0","2018","9","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","73553.0","2018","10","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4113003739","69825.0","2018","11","10","van U.Z.A. tot Wilrijk richting Antwerpen","Gent"
"4178002713","46947.0","2010","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","51015.0","2010","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55151.0","2010","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56251.0","2010","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","54787.0","2010","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56616.0","2010","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56829.0","2010","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56505.0","2010","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57929.0","2010","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57670.0","2010","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","53840.0","2010","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","50211.0","2011","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","54869.0","2011","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55581.0","2011","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55208.0","2011","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56747.0","2011","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56366.0","2011","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56561.0","2011","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55180.0","2011","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55977.0","2011","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56625.0","2011","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","54313.0","2011","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","50996.0","2012","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","51527.0","2012","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55731.0","2012","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55010.0","2012","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55605.0","2012","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56740.0","2012","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55965.0","2012","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56333.0","2012","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56778.0","2012","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58727.0","2012","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56395.0","2012","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","49634.0","2013","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","53249.0","2013","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","54143.0","2013","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57374.0","2013","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56713.0","2013","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56680.0","2013","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57655.0","2013","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57211.0","2013","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57946.0","2013","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58833.0","2013","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55218.0","2013","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","52815.0","2014","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55158.0","2014","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55572.0","2014","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58069.0","2014","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55595.0","2014","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56178.0","2014","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57404.0","2014","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56697.0","2014","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58860.0","2014","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58912.0","2014","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55408.0","2014","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","52096.0","2015","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57330.0","2015","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59030.0","2015","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59800.0","2015","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56753.0","2015","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60148.0","2015","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59688.0","2015","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58515.0","2015","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60408.0","2015","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60186.0","2015","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56786.0","2015","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","53551.0","2016","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57307.0","2016","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57911.0","2016","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60606.0","2016","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58732.0","2016","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","61462.0","2016","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58597.0","2016","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","61485.0","2016","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","61728.0","2016","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60717.0","2016","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57506.0","2016","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","53598.0","2017","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58209.0","2017","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60056.0","2017","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60359.0","2017","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60085.0","2017","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59697.0","2017","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","56016.0","2017","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58497.0","2017","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","61273.0","2017","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59676.0","2017","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57337.0","2017","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","55847.0","2018","1","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","57348.0","2018","2","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58404.0","2018","3","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58724.0","2018","4","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59475.0","2018","5","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60981.0","2018","6","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59048.0","2018","7","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","60446.0","2018","8","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59377.0","2018","9","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","59857.0","2018","10","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"4178002713","58056.0","2018","11","10","van Beervelde tot Destelbergen richting Lille (F)","Antwerpen"
"5064003691","69375.0","2010","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","75150.0","2010","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79995.0","2010","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79822.0","2010","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78722.0","2010","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81436.0","2010","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77397.0","2010","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78864.0","2010","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82217.0","2010","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81535.0","2010","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","75205.0","2010","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","72585.0","2011","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78006.0","2011","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81021.0","2011","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80215.0","2011","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81170.0","2011","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","66286.0","2011","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","51546.0","2011","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","54852.0","2011","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80824.0","2011","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79912.0","2011","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77289.0","2011","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","72310.0","2012","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","73278.0","2012","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80427.0","2012","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77389.0","2012","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","73718.0","2012","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79429.0","2012","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","75338.0","2012","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77788.0","2012","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81184.0","2012","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80433.0","2012","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77765.0","2012","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","72279.0","2013","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","76431.0","2013","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","76416.0","2013","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81317.0","2013","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77506.0","2013","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80669.0","2013","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80543.0","2013","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79359.0","2013","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81982.0","2013","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81225.0","2013","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","76822.0","2013","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","75526.0","2014","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78013.0","2014","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78949.0","2014","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81750.0","2014","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79776.0","2014","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81069.0","2014","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79683.0","2014","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79662.0","2014","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","83977.0","2014","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82648.0","2014","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78353.0","2014","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","74693.0","2015","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
